_MEMBER_cluster_1_x_name,_LogP_cluster_1_x_name,GO,Description,_PATTERN_,_RANK_,GiniIndex
1,-8.6,M50,PID PTP1B PATHWAY,M1,1,0
1,-2.1,GO:0043470,regulation of carbohydrate catabolic process,M1,1,0
1,-5.2,GO:0031589,cell-substrate adhesion,M1,1,0
1,-4.9,GDP04169,Liver Cirrhosis,M1,1,0
1,-2.3,R-HSA-168142,Toll Like Receptor 10 (TLR10) Cascade,M1,1,0
1,-2.7,GO:0002758,innate immune response-activating signaling pathway,M1,1,0
1,-4,GO:0090596,sensory organ morphogenesis,M1,1,0
1,-2.4,hsa04973,Carbohydrate digestion and absorption,M1,1,0
1,-5.4,GO:0010634,positive regulation of epithelial cell migration,M1,1,0
1,-3.8,GO:0071479,cellular response to ionizing radiation,M1,1,0
1,-3.1,GO:0097193,intrinsic apoptotic signaling pathway,M1,1,0
1,-3.4,GO:0007213,G protein-coupled acetylcholine receptor signaling pathway,M1,1,0
1,-8.6,GO:0097305,response to alcohol,M1,1,0
1,-2.4,R-HSA-9649948,Signaling downstream of RAS mutants,M1,1,0
1,-3.1,GDP06182,Renal Carcinoma,M1,1,0
1,-3.2,GO:0050768,negative regulation of neurogenesis,M1,1,0
1,-2.7,R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,M1,1,0
1,-2.3,GO:0051646,mitochondrion localization,M1,1,0
1,-3.1,GO:0010906,regulation of glucose metabolic process,M1,1,0
1,-5.2,GO:0048608,reproductive structure development,M1,1,0
1,-2.6,GDP00353,Alveolitis,M1,1,0
1,-2.3,WP1530,miRNA regulation of DNA damage response,M1,1,0
1,-7.6,GO:0032102,negative regulation of response to external stimulus,M1,1,0
1,-2.1,GO:0006939,smooth muscle contraction,M1,1,0
1,-2.3,GO:0048546,digestive tract morphogenesis,M1,1,0
1,-5.3,GO:0090218,positive regulation of lipid kinase activity,M1,1,0
1,-6.2,GO:0060070,canonical Wnt signaling pathway,M1,1,0
1,-3.6,GO:0007043,cell-cell junction assembly,M1,1,0
1,-5.6,GO:0055001,muscle cell development,M1,1,0
1,-2.5,GO:2001235,positive regulation of apoptotic signaling pathway,M1,1,0
1,-11,GO:0008217,regulation of blood pressure,M1,1,0
1,-5.3,GDP02336,Endometrial Cancer,M1,1,0
1,-3.9,R-HSA-983705,Signaling by the B Cell Receptor (BCR),M1,1,0
1,-10,GO:0010810,regulation of cell-substrate adhesion,M1,1,0
1,-5,GO:1902075,cellular response to salt,M1,1,0
1,-3,GO:0070306,lens fiber cell differentiation,M1,1,0
1,-3,GDP06958,Talipes Transversoplanus,M1,1,0
1,-3.4,GO:0001701,in utero embryonic development,M1,1,0
1,-3.5,GO:0044843,cell cycle G1/S phase transition,M1,1,0
1,-3.4,M206,PID PDGFRA PATHWAY,M1,1,0
1,-3.1,R-HSA-211945,Phase I - Functionalization of compounds,M1,1,0
1,-2.2,GO:0071322,cellular response to carbohydrate stimulus,M1,1,0
1,-2.7,GDP03274,Hydronephrosis,M1,1,0
1,-2.9,GDP00804,Biliary cirrhosis,M1,1,0
1,-2.1,GO:0006821,chloride transport,M1,1,0
1,-4.3,WP3844,PI3K-AKT-mTOR signaling pathway and therapeutic opportunities,M1,1,0
1,-3.2,GO:0043062,extracellular structure organization,M1,1,0
1,-7.5,GO:1903829,positive regulation of protein localization,M1,1,0
1,-12,GO:0061061,muscle structure development,M1,1,0
1,-4.7,GO:0030522,intracellular receptor signaling pathway,M1,1,0
1,-2.5,GO:0046546,development of primary male sexual characteristics,M1,1,0
1,-3.5,GO:0000082,G1/S transition of mitotic cell cycle,M1,1,0
1,-3.3,GO:0010883,regulation of lipid storage,M1,1,0
1,-4.3,GO:1903169,regulation of calcium ion transmembrane transport,M1,1,0
1,-5.1,GO:0051668,localization within membrane,M1,1,0
1,-5.7,GO:0035051,cardiocyte differentiation,M1,1,0
1,-8.3,GO:0097746,blood vessel diameter maintenance,M1,1,0
1,-2.6,WP2516,ATM signaling pathway,M1,1,0
1,-6.3,GO:0008283,cell population proliferation,M1,1,0
1,-4.9,GO:0042330,taxis,M1,1,0
1,-3.9,R-HSA-9013026,RHOB GTPase cycle,M1,1,0
1,-4.1,R-HSA-4791275,Signaling by WNT in cancer,M1,1,0
1,-3.6,GO:0046683,response to organophosphorus,M1,1,0
1,-2.2,GO:0072330,monocarboxylic acid biosynthetic process,M1,1,0
1,-10,GO:1905114,cell surface receptor signaling pathway involved in cell-cell signaling,M1,1,0
1,-14,GO:0051046,regulation of secretion,M1,1,0
1,-2.9,GO:0001704,formation of primary germ layer,M1,1,0
1,-2.5,GO:1900407,regulation of cellular response to oxidative stress,M1,1,0
1,-4.5,GO:0002026,regulation of the force of heart contraction,M1,1,0
1,-6.1,GO:0033138,positive regulation of peptidyl-serine phosphorylation,M1,1,0
1,-4,GDP01839,Cryptorchidism,M1,1,0
1,-2.5,R-HSA-9656223,Signaling by RAF1 mutants,M1,1,0
1,-13,GO:1903530,regulation of secretion by cell,M1,1,0
1,-4.8,GO:0060828,regulation of canonical Wnt signaling pathway,M1,1,0
1,-4.5,R-HSA-162906,HIV Infection,M1,1,0
1,-3.9,GO:0051100,negative regulation of binding,M1,1,0
1,-3,GO:0034109,homotypic cell-cell adhesion,M1,1,0
1,-3.6,GDP04385,Malignant neoplasm of salivary gland,M1,1,0
1,-2.9,GO:0048741,skeletal muscle fiber development,M1,1,0
1,-6.8,GO:2001236,regulation of extrinsic apoptotic signaling pathway,M1,1,0
1,-7.4,GO:0048660,regulation of smooth muscle cell proliferation,M1,1,0
1,-2.1,GO:0097237,cellular response to toxic substance,M1,1,0
1,-7.3,GO:0006979,response to oxidative stress,M1,1,0
1,-4.2,GO:2000463,positive regulation of excitatory postsynaptic potential,M1,1,0
1,-4.3,GO:1901379,regulation of potassium ion transmembrane transport,M1,1,0
1,-3.9,GO:0046718,viral entry into host cell,M1,1,0
1,-2.7,GO:0001501,skeletal system development,M1,1,0
1,-2.2,R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",M1,1,0
1,-4.9,GO:0048015,phosphatidylinositol-mediated signaling,M1,1,0
1,-4.4,GO:0007160,cell-matrix adhesion,M1,1,0
1,-2.7,GO:0032885,regulation of polysaccharide biosynthetic process,M1,1,0
1,-3.5,GO:0003094,glomerular filtration,M1,1,0
1,-2.7,GO:0018205,peptidyl-lysine modification,M1,1,0
1,-9.2,GO:0051348,negative regulation of transferase activity,M1,1,0
1,-6.3,GO:0045088,regulation of innate immune response,M1,1,0
1,-4.5,GO:0002429,immune response-activating cell surface receptor signaling pathway,M1,1,0
1,-5.5,GO:2000058,regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.1,R-HSA-3000171,Non-integrin membrane-ECM interactions,M1,1,0
1,-14,GO:0006468,protein phosphorylation,M1,1,0
1,-3.3,GDP04393,Malocclusion,M1,1,0
1,-4,GO:1903531,negative regulation of secretion by cell,M1,1,0
1,-5.2,hsa04020,Calcium signaling pathway,M1,1,0
1,-16,GO:0007167,enzyme-linked receptor protein signaling pathway,M1,1,0
1,-2.8,M210,PID IL8 CXCR2 PATHWAY,M1,1,0
1,-3.9,GO:0045732,positive regulation of protein catabolic process,M1,1,0
1,-12,WP138,Androgen receptor signaling pathway,M1,1,0
1,-4.4,R-HSA-166520,Signaling by NTRKs,M1,1,0
1,-2.3,hsa04972,Pancreatic secretion,M1,1,0
1,-12,GO:0051047,positive regulation of secretion,M1,1,0
1,-7.8,M15,PID LYSOPHOSPHOLIPID PATHWAY,M1,1,0
1,-2.2,WP395,IL-4 signaling pathway,M1,1,0
1,-3.3,R-HSA-2428924,IGF1R signaling cascade,M1,1,0
1,-4.3,R-HSA-4090294,SUMOylation of intracellular receptors,M1,1,0
1,-13,GO:0040017,positive regulation of locomotion,M1,1,0
1,-9,GO:0001944,vasculature development,M1,1,0
1,-5.5,GO:0055007,cardiac muscle cell differentiation,M1,1,0
1,-5.6,GO:0045596,negative regulation of cell differentiation,M1,1,0
1,-2.4,GO:0061005,cell differentiation involved in kidney development,M1,1,0
1,-3,GO:0061138,morphogenesis of a branching epithelium,M1,1,0
1,-5,M90,PID WNT CANONICAL PATHWAY,M1,1,0
1,-4.5,M32,PID HDAC CLASSIII PATHWAY,M1,1,0
1,-2.1,GO:0051898,negative regulation of protein kinase B signaling,M1,1,0
1,-6.1,GO:0090277,positive regulation of peptide hormone secretion,M1,1,0
1,-11,hsa04151,PI3K-Akt signaling pathway,M1,1,0
1,-3,GO:0046942,carboxylic acid transport,M1,1,0
1,-7,GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,M1,1,0
1,-2.1,GDP04207,Lung adenocarcinoma,M1,1,0
1,-3.7,GO:0048762,mesenchymal cell differentiation,M1,1,0
1,-3,M72,PID NECTIN PATHWAY,M1,1,0
1,-2.2,R-HSA-168138,Toll Like Receptor 9 (TLR9) Cascade,M1,1,0
1,-3.6,GO:0051493,regulation of cytoskeleton organization,M1,1,0
1,-8.2,hsa05213,Endometrial cancer,M1,1,0
1,-8,GO:0090276,regulation of peptide hormone secretion,M1,1,0
1,-7.7,R-HSA-9675108,Nervous system development,M1,1,0
1,-2.9,GO:0048640,negative regulation of developmental growth,M1,1,0
1,-3.4,GO:0048013,ephrin receptor signaling pathway,M1,1,0
1,-4.8,R-HSA-912631,Regulation of signaling by CBL,M1,1,0
1,-2.3,GO:1990830,cellular response to leukemia inhibitory factor,M1,1,0
1,-2.1,GDP07030,Thoracic Aortic Aneurysm And Aortic Dissection,M1,1,0
1,-3.8,GO:0001666,response to hypoxia,M1,1,0
1,-3.4,GDP04811,Multiple Congenital Anomalies,M1,1,0
1,-4.1,GO:0071248,cellular response to metal ion,M1,1,0
1,-2.6,M41,PID ER NONGENOMIC PATHWAY,M1,1,0
1,-5.1,GO:0150116,regulation of cell-substrate junction organization,M1,1,0
1,-3.3,GO:0014074,response to purine-containing compound,M1,1,0
1,-2.9,R-HSA-1251985,Nuclear signaling by ERBB4,M1,1,0
1,-2.6,GO:0090287,regulation of cellular response to growth factor stimulus,M1,1,0
1,-3.3,GO:0010001,glial cell differentiation,M1,1,0
1,-4.3,GO:1904950,negative regulation of establishment of protein localization,M1,1,0
1,-3.4,GDP00821,Bladder Neoplasm,M1,1,0
1,-4.3,GO:1900180,regulation of protein localization to nucleus,M1,1,0
1,-2.6,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation,M1,1,0
1,-2.6,GO:0051149,positive regulation of muscle cell differentiation,M1,1,0
1,-3.8,GO:2000116,regulation of cysteine-type endopeptidase activity,M1,1,0
1,-6.6,R-HSA-556833,Metabolism of lipids,M1,1,0
1,-2.9,GO:0043406,positive regulation of MAP kinase activity,M1,1,0
1,-2.9,hsa05211,Renal cell carcinoma,M1,1,0
1,-5.7,R-HSA-194315,Signaling by Rho GTPases,M1,1,0
1,-3.9,R-HSA-9735871,SARS-CoV-1 targets host intracellular signalling and regulatory pathways,M1,1,0
1,-3.2,GO:1904666,regulation of ubiquitin protein ligase activity,M1,1,0
1,-2.8,hsa05022,Pathways of neurodegeneration - multiple diseases,M1,1,0
1,-5.8,GO:0031329,regulation of cellular catabolic process,M1,1,0
1,-13,GO:0035239,tube morphogenesis,M1,1,0
1,-2,GDP05576,Parkinson Disease,M1,1,0
1,-2.6,GO:0019722,calcium-mediated signaling,M1,1,0
1,-5.6,WP4263,Pancreatic adenocarcinoma pathway,M1,1,0
1,-3.5,GO:0010766,negative regulation of sodium ion transport,M1,1,0
1,-5,GDP05006,Nasopharyngeal Carcinoma,M1,1,0
1,-5.2,GO:0070167,regulation of biomineral tissue development,M1,1,0
1,-3.7,GDP02569,Fatty Liver,M1,1,0
1,-2.6,GO:0055078,sodium ion homeostasis,M1,1,0
1,-4.3,GO:0001101,response to acid chemical,M1,1,0
1,-9.1,GO:0060627,regulation of vesicle-mediated transport,M1,1,0
1,-3.9,GO:0007416,synapse assembly,M1,1,0
1,-2.3,R-HSA-5688426,Deubiquitination,M1,1,0
1,-6,hsa05212,Pancreatic cancer,M1,1,0
1,-2.4,GO:0120161,regulation of cold-induced thermogenesis,M1,1,0
1,-12,GO:0040008,regulation of growth,M1,1,0
1,-3.3,WP560,TGF-beta receptor signaling,M1,1,0
1,-5,GDP02345,Endometriosis,M1,1,0
1,-2.2,R-HSA-937061,TRIF(TICAM1)-mediated TLR4 signaling,M1,1,0
1,-2.3,GO:0060324,face development,M1,1,0
1,-2.9,GO:0006694,steroid biosynthetic process,M1,1,0
1,-4.4,GO:0099537,trans-synaptic signaling,M1,1,0
1,-4.5,WP585,Interferon type I signaling pathways,M1,1,0
1,-2.5,M144,PID CERAMIDE PATHWAY,M1,1,0
1,-3.4,GO:2000725,regulation of cardiac muscle cell differentiation,M1,1,0
1,-3.1,GO:0002027,regulation of heart rate,M1,1,0
1,-6.2,GO:2000209,regulation of anoikis,M1,1,0
1,-2.1,GO:0098773,skin epidermis development,M1,1,0
1,-2.8,GO:0032922,circadian regulation of gene expression,M1,1,0
1,-3.6,GDP00643,Autoimmune Diabetes,M1,1,0
1,-4.7,GO:0030036,actin cytoskeleton organization,M1,1,0
1,-3.2,WP3668,Hypothesized pathways in pathogenesis of cardiovascular disease,M1,1,0
1,-3.9,GO:0061564,axon development,M1,1,0
1,-4.9,GO:0006935,chemotaxis,M1,1,0
1,-2.2,GO:0110020,regulation of actomyosin structure organization,M1,1,0
1,-3.2,R-HSA-9006115,Signaling by NTRK2 (TRKB),M1,1,0
1,-2.4,GO:0051962,positive regulation of nervous system development,M1,1,0
1,-2.7,GO:0052548,regulation of endopeptidase activity,M1,1,0
1,-4,GO:0033598,mammary gland epithelial cell proliferation,M1,1,0
1,-2.6,GO:0009895,negative regulation of catabolic process,M1,1,0
1,-5.6,WP3995,Prion disease pathway,M1,1,0
1,-2.1,GO:0042752,regulation of circadian rhythm,M1,1,0
1,-15,GO:0042327,positive regulation of phosphorylation,M1,1,0
1,-4.8,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,M1,1,0
1,-2.6,GDP06247,Retinal Diseases,M1,1,0
1,-2.7,R-HSA-2129379,Molecules associated with elastic fibres,M1,1,0
1,-4.4,hsa04014,Ras signaling pathway,M1,1,0
1,-5.6,hsa05417,Lipid and atherosclerosis,M1,1,0
1,-9.3,GDP02340,Endometrial Neoplasms,M1,1,0
1,-2.2,GO:0007034,vacuolar transport,M1,1,0
1,-4,GO:0043010,camera-type eye development,M1,1,0
1,-3.6,GO:0030500,regulation of bone mineralization,M1,1,0
1,-9.1,GO:0045444,fat cell differentiation,M1,1,0
1,-2.9,GO:0033198,response to ATP,M1,1,0
1,-2.9,GO:0010039,response to iron ion,M1,1,0
1,-3,GO:1905954,positive regulation of lipid localization,M1,1,0
1,-3.5,WP254,Apoptosis,M1,1,0
1,-3.4,GO:0072012,glomerulus vasculature development,M1,1,0
1,-6.8,R-HSA-9664422,FCGR3A-mediated phagocytosis,M1,1,0
1,-5.5,WP4336,ncRNAs involved in Wnt signaling in hepatocellular carcinoma,M1,1,0
1,-2.6,GO:0042770,signal transduction in response to DNA damage,M1,1,0
1,-5.8,M76,PID P38 ALPHA BETA PATHWAY,M1,1,0
1,-2.2,M164,PID ERBB1 DOWNSTREAM PATHWAY,M1,1,0
1,-3.4,GDP03531,Hypotonic seizures,M1,1,0
1,-4,hsa04261,Adrenergic signaling in cardiomyocytes,M1,1,0
1,-3,GO:0055013,cardiac muscle cell development,M1,1,0
1,-3.3,GO:0035561,regulation of chromatin binding,M1,1,0
1,-3.3,GO:0071345,cellular response to cytokine stimulus,M1,1,0
1,-3.2,R-HSA-162587,HIV Life Cycle,M1,1,0
1,-2.5,GO:0006366,transcription by RNA polymerase II,M1,1,0
1,-2.7,GDP05799,Pituitary adenoma,M1,1,0
1,-7.6,GDP01700,Congestive Heart Failure,M1,1,0
1,-5.1,GO:1901214,regulation of neuron death,M1,1,0
1,-5.5,R-HSA-203641,NOSTRIN mediated eNOS trafficking,M1,1,0
1,-3.2,GO:0010866,regulation of triglyceride biosynthetic process,M1,1,0
1,-4.1,WP2817,Mammary gland development pathway - Pregnancy and lactation (Stage 3 of 4),M1,1,0
1,-11,GO:0061041,regulation of wound healing,M1,1,0
1,-2.5,GO:0043588,skin development,M1,1,0
1,-3,GO:0046822,regulation of nucleocytoplasmic transport,M1,1,0
1,-3.8,GO:0022407,regulation of cell-cell adhesion,M1,1,0
1,-2.8,R-HSA-9634815,Transcriptional Regulation by NPAS4,M1,1,0
1,-2.1,GDP01903,Dandy-Walker Syndrome,M1,1,0
1,-7,GO:0032024,positive regulation of insulin secretion,M1,1,0
1,-2.3,WP2064,Neural crest differentiation,M1,1,0
1,-5.7,WP2882,Nuclear receptors meta-pathway,M1,1,0
1,-5,hsa05218,Melanoma,M1,1,0
1,-2.6,GO:0010863,positive regulation of phospholipase C activity,M1,1,0
1,-6.1,GO:0062012,regulation of small molecule metabolic process,M1,1,0
1,-3.4,GO:0070482,response to oxygen levels,M1,1,0
1,-9.6,GO:1903034,regulation of response to wounding,M1,1,0
1,-6.1,GO:0048812,neuron projection morphogenesis,M1,1,0
1,-7.9,GO:0002791,regulation of peptide secretion,M1,1,0
1,-3.2,GDP03080,Hepatocellular adenoma,M1,1,0
1,-2.2,R-HSA-9700206,Signaling by ALK in cancer,M1,1,0
1,-2.6,M176,PID FOXM1 PATHWAY,M1,1,0
1,-2.7,WP4844,Influence of laminopathies on Wnt signaling,M1,1,0
1,-3.1,GO:0051701,biological process involved in interaction with host,M1,1,0
1,-4,GO:0044403,biological process involved in symbiotic interaction,M1,1,0
1,-2.1,GO:1903078,positive regulation of protein localization to plasma membrane,M1,1,0
1,-2.2,hsa04530,Tight junction,M1,1,0
1,-5.2,GO:0032376,positive regulation of cholesterol transport,M1,1,0
1,-4.7,GO:0016311,dephosphorylation,M1,1,0
1,-3.5,WP4657,22q11.2 copy number variation syndrome,M1,1,0
1,-2.1,GDP06621,Skin cancer,M1,1,0
1,-4.5,GO:0006813,potassium ion transport,M1,1,0
1,-2.3,R-HSA-168176,Toll Like Receptor 5 (TLR5) Cascade,M1,1,0
1,-2.5,R-HSA-1566948,Elastic fibre formation,M1,1,0
1,-3.4,GO:0071731,response to nitric oxide,M1,1,0
1,-8,R-HSA-422475,Axon guidance,M1,1,0
1,-4.4,GDP05616,Patent ductus arteriosus,M1,1,0
1,-2.2,hsa04340,Hedgehog signaling pathway,M1,1,0
1,-7.3,GO:0030336,negative regulation of cell migration,M1,1,0
1,-5.2,WP2324,AGE/RAGE pathway,M1,1,0
1,-3.9,GO:1903039,positive regulation of leukocyte cell-cell adhesion,M1,1,0
1,-3.3,R-HSA-5621481,C-type lectin receptors (CLRs),M1,1,0
1,-2.4,GO:0099003,vesicle-mediated transport in synapse,M1,1,0
1,-3.5,GO:1904375,regulation of protein localization to cell periphery,M1,1,0
1,-7.9,GO:0090087,regulation of peptide transport,M1,1,0
1,-2.2,R-HSA-975155,MyD88 dependent cascade initiated on endosome,M1,1,0
1,-5.1,GO:0061458,reproductive system development,M1,1,0
1,-2.4,R-HSA-6802949,Signaling by RAS mutants,M1,1,0
1,-2.4,R-HSA-376176,Signaling by ROBO receptors,M1,1,0
1,-3.7,GDP01857,Cutis marmorata,M1,1,0
1,-2.5,R-HSA-2173782,Binding and Uptake of Ligands by Scavenger Receptors,M1,1,0
1,-2.6,R-HSA-5674135,MAP2K and MAPK activation,M1,1,0
1,-5.9,GO:0050678,regulation of epithelial cell proliferation,M1,1,0
1,-4.4,WP4630,Measles virus infection,M1,1,0
1,-3.3,M276,PID FGF PATHWAY,M1,1,0
1,-3.1,GO:0001841,neural tube formation,M1,1,0
1,-2.5,GO:0016331,morphogenesis of embryonic epithelium,M1,1,0
1,-2,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,M1,1,0
1,-2.4,GO:0042303,molting cycle,M1,1,0
1,-5.1,GO:0031331,positive regulation of cellular catabolic process,M1,1,0
1,-7.4,WP399,Wnt signaling pathway and pluripotency,M1,1,0
1,-7.4,WP5124,Alzheimer's disease,M1,1,0
1,-2.2,GO:0072332,intrinsic apoptotic signaling pathway by p53 class mediator,M1,1,0
1,-3.2,GO:0043255,regulation of carbohydrate biosynthetic process,M1,1,0
1,-7.6,GO:0006469,negative regulation of protein kinase activity,M1,1,0
1,-3.3,R-HSA-9013409,RHOJ GTPase cycle,M1,1,0
1,-4.6,WP3611,Photodynamic therapy-induced AP-1 survival signaling,M1,1,0
1,-3,GO:0006936,muscle contraction,M1,1,0
1,-4.7,GO:0040011,locomotion,M1,1,0
1,-3.5,GO:0006913,nucleocytoplasmic transport,M1,1,0
1,-5.9,GO:0010942,positive regulation of cell death,M1,1,0
1,-2.6,GO:0048753,pigment granule organization,M1,1,0
1,-3.3,GO:0050921,positive regulation of chemotaxis,M1,1,0
1,-3.7,GO:0007423,sensory organ development,M1,1,0
1,-5.1,M159,PID AMB2 NEUTROPHILS PATHWAY,M1,1,0
1,-3.8,GO:0010506,regulation of autophagy,M1,1,0
1,-4.2,R-HSA-9678108,SARS-CoV-1 Infection,M1,1,0
1,-6,GO:0060485,mesenchyme development,M1,1,0
1,-13,WP710,DNA damage response (only ATM dependent),M1,1,0
1,-2.2,GO:0032526,response to retinoic acid,M1,1,0
1,-3.2,GO:0032956,regulation of actin cytoskeleton organization,M1,1,0
1,-3.6,GO:1901216,positive regulation of neuron death,M1,1,0
1,-7.9,GO:0048545,response to steroid hormone,M1,1,0
1,-2.3,GDP02897,Gouty arthritis,M1,1,0
1,-2.9,GO:0050769,positive regulation of neurogenesis,M1,1,0
1,-3,GDP02989,Hearing Loss,M1,1,0
1,-2.8,M127,PID ERBB1 RECEPTOR PROXIMAL PATHWAY,M1,1,0
1,-4.6,R-HSA-5674400,Constitutive Signaling by AKT1 E17K in Cancer,M1,1,0
1,-6.6,GO:0008016,regulation of heart contraction,M1,1,0
1,-2.3,R-HSA-1227986,Signaling by ERBB2,M1,1,0
1,-2.5,R-HSA-1660661,Sphingolipid de novo biosynthesis,M1,1,0
1,-2.3,hsa04916,Melanogenesis,M1,1,0
1,-6.8,R-HSA-425407,SLC-mediated transmembrane transport,M1,1,0
1,-3.9,hsa04960,Aldosterone-regulated sodium reabsorption,M1,1,0
1,-6,GO:0010564,regulation of cell cycle process,M1,1,0
1,-3.6,GO:0051301,cell division,M1,1,0
1,-2.9,GO:0010633,negative regulation of epithelial cell migration,M1,1,0
1,-5.7,R-HSA-9658195,Leishmania infection,M1,1,0
1,-3.1,M17,PID NOTCH PATHWAY,M1,1,0
1,-3.3,WP4357,NRF2-ARE regulation,M1,1,0
1,-2.3,GO:0009408,response to heat,M1,1,0
1,-2,GO:0001936,regulation of endothelial cell proliferation,M1,1,0
1,-7.5,GDP01389,Colorectal Neoplasms,M1,1,0
1,-2,GDP01598,Congenital Pectus Excavatum,M1,1,0
1,-4.2,hsa04144,Endocytosis,M1,1,0
1,-4.1,GO:0017015,regulation of transforming growth factor beta receptor signaling pathway,M1,1,0
1,-9.1,GDP02043,Diabetes,M1,1,0
1,-3.1,GDP05688,Peripheral arterial stenosis,M1,1,0
1,-2.9,hsa04714,Thermogenesis,M1,1,0
1,-6.9,GO:0007346,regulation of mitotic cell cycle,M1,1,0
1,-5,GO:0072593,reactive oxygen species metabolic process,M1,1,0
1,-4.6,GO:0045471,response to ethanol,M1,1,0
1,-2.7,R-HSA-9675126,Diseases of mitotic cell cycle,M1,1,0
1,-6.1,GO:0006351,DNA-templated transcription,M1,1,0
1,-3.4,GO:0044000,movement in host,M1,1,0
1,-10,GO:0043410,positive regulation of MAPK cascade,M1,1,0
1,-3.8,GO:0002029,desensitization of G protein-coupled receptor signaling pathway,M1,1,0
1,-2.7,hsa04114,Oocyte meiosis,M1,1,0
1,-3.5,GDP00355,Alzheimer disease,M1,1,0
1,-3.5,GDP02808,Giant Cell Glioblastoma,M1,1,0
1,-3.1,GO:0032233,positive regulation of actin filament bundle assembly,M1,1,0
1,-3.8,GDP00636,Autism,M1,1,0
1,-5,GO:0009749,response to glucose,M1,1,0
1,-2.5,GO:0032735,positive regulation of interleukin-12 production,M1,1,0
1,-8.8,hsa04510,Focal adhesion,M1,1,0
1,-4.5,hsa04926,Relaxin signaling pathway,M1,1,0
1,-5.5,R-HSA-195721,Signaling by WNT,M1,1,0
1,-2.3,GO:0034332,adherens junction organization,M1,1,0
1,-6.4,GDP06858,Subcutaneous lipoma,M1,1,0
1,-4.8,GO:0050808,synapse organization,M1,1,0
1,-2.7,GO:0033144,negative regulation of intracellular steroid hormone receptor signaling pathway,M1,1,0
1,-6.3,hsa04024,cAMP signaling pathway,M1,1,0
1,-2.9,WP4838,Regucalcin in proximal tubule epithelial kidney cells,M1,1,0
1,-2.7,GO:0032411,positive regulation of transporter activity,M1,1,0
1,-3.9,GO:0032496,response to lipopolysaccharide,M1,1,0
1,-2.7,hsa04728,Dopaminergic synapse,M1,1,0
1,-3.2,GO:0030512,negative regulation of transforming growth factor beta receptor signaling pathway,M1,1,0
1,-3.3,GO:2000772,regulation of cellular senescence,M1,1,0
1,-2.6,GO:0007595,lactation,M1,1,0
1,-12,WP4659,Gastrin signaling pathway,M1,1,0
1,-8.7,GO:1901654,response to ketone,M1,1,0
1,-3,GO:0051339,regulation of lyase activity,M1,1,0
1,-5.9,R-HSA-1296025,ATP sensitive Potassium channels,M1,1,0
1,-4.2,GO:0001654,eye development,M1,1,0
1,-4.5,GO:0008361,regulation of cell size,M1,1,0
1,-2.6,M62,PID EPHB FWD PATHWAY,M1,1,0
1,-5.5,WP4754,IL-18 signaling pathway,M1,1,0
1,-6.1,GO:0050714,positive regulation of protein secretion,M1,1,0
1,-2.8,GO:0032944,regulation of mononuclear cell proliferation,M1,1,0
1,-7.5,GO:0007517,muscle organ development,M1,1,0
1,-2.2,GO:1903170,negative regulation of calcium ion transmembrane transport,M1,1,0
1,-4.9,GO:0030501,positive regulation of bone mineralization,M1,1,0
1,-4.5,GO:1902895,positive regulation of miRNA transcription,M1,1,0
1,-5.2,GDP00547,Arthritis,M1,1,0
1,-2.4,hsa04658,Th1 and Th2 cell differentiation,M1,1,0
1,-2.5,GO:1901215,negative regulation of neuron death,M1,1,0
1,-8.9,WP306,Focal adhesion,M1,1,0
1,-6.8,R-HSA-9006936,Signaling by TGFB family members,M1,1,0
1,-2.4,GO:0030509,BMP signaling pathway,M1,1,0
1,-5.3,R-HSA-202131,Metabolism of nitric oxide: NOS3 activation and regulation,M1,1,0
1,-9.7,GO:1903532,positive regulation of secretion by cell,M1,1,0
1,-4,GO:0048592,eye morphogenesis,M1,1,0
1,-4.9,GO:0034763,negative regulation of transmembrane transport,M1,1,0
1,-7.2,GDP04202,Lung Cancer,M1,1,0
1,-3.9,GO:2000060,positive regulation of ubiquitin-dependent protein catabolic process,M1,1,0
1,-3.1,GO:0043407,negative regulation of MAP kinase activity,M1,1,0
1,-4.5,GO:0070169,positive regulation of biomineral tissue development,M1,1,0
1,-3.3,GO:1901615,organic hydroxy compound metabolic process,M1,1,0
1,-4.4,R-HSA-3700989,Transcriptional Regulation by TP53,M1,1,0
1,-3.8,GO:0008630,intrinsic apoptotic signaling pathway in response to DNA damage,M1,1,0
1,-2.4,GO:0060021,roof of mouth development,M1,1,0
1,-5.5,GO:0031647,regulation of protein stability,M1,1,0
1,-3.7,GO:0010827,regulation of glucose transmembrane transport,M1,1,0
1,-2.8,hsa04611,Platelet activation,M1,1,0
1,-4.5,R-HSA-201681,TCF dependent signaling in response to WNT,M1,1,0
1,-6.3,GO:0007179,transforming growth factor beta receptor signaling pathway,M1,1,0
1,-2.2,WP5097,CCL18 signaling pathway,M1,1,0
1,-3.2,GO:0032940,secretion by cell,M1,1,0
