_MEMBER_cluster_1_x_name,_LogP_cluster_1_x_name,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.2866389180719753,hsa04979,M1,1,0,KEGG Pathway,24,Cholesterol metabolism,,-2.2866389180719753,8.594487070190395,4.506088652753392,30244,51,207,3,1.4492753623188406,0.830654061469657,348|1593|4035,APOE|CYP27A1|LRP1,-1.0794111644361426,0,45.0,0.0,0.0,-10.002131236602134,27.056718554303096,
1,-2.284864693253058,GDP00216,M1,1,0,GeDiPNet,37,Acute Kidney Insufficiency,,-2.284864693253058,5.786387334385612,3.999858435825112,30244,101,207,4,1.932367149758454,0.9568029296846047,1557|4846|7040|23411,CYP2C19|NOS3|TGFB1|SIRT1,-1.07881229752516,0,88.0,0.0,0.0,-6.841429835391192,15.654244306418219,
1,-2.284864693253058,GDP03840,M1,1,0,GeDiPNet,37,Jacksonian Seizure,,-2.284864693253058,5.786387334385612,3.999858435825112,30244,101,207,4,1.932367149758454,0.9568029296846047,348|3767|4988|6546,APOE|KCNJ11|OPRM1|SLC8A1,-1.07881229752516,0,212.0,0.0,0.0,-3.4109321771430143,6.3524469649233355,
1,-2.284864693253058,GDP05112,M1,1,0,GeDiPNet,37,Neurodevelopmental Disorders,,-2.284864693253058,5.786387334385612,3.999858435825112,30244,101,207,4,1.932367149758454,0.9568029296846047,1106|2904|5728|6934,CHD2|GRIN2B|PTEN|TCF7L2,-1.07881229752516,0,82.0,0.0,0.0,-7.243840611850765,36.526570048309175,
1,-2.284864693253058,WP2064,M1,1,0,WikiPathways,27,Neural crest differentiation,,-2.284864693253058,5.786387334385612,3.999858435825112,30244,101,207,4,1.932367149758454,0.9568029296846047,1488|1855|2260|89780,CTBP2|DVL1|FGFR1|WNT3A,-1.07881229752516,0,128.0,0.0,0.0,-5.764085882599038,21.915942028985505,
1,-2.284864693253058,hsa04916,M1,1,0,KEGG Pathway,24,Melanogenesis,,-2.284864693253058,5.786387334385612,3.999858435825112,30244,101,207,4,1.932367149758454,0.9568029296846047,1855|6934|23236|89780,DVL1|TCF7L2|PLCB1|WNT3A,-1.07881229752516,0,20.0,0.0,0.0,-13.428396823839595,29.22125603864734,
1,-2.269781044227704,GDP00518,M1,1,0,GeDiPNet,37,Arachnodactyly,,-2.269781044227704,5.729658046793596,3.9720355407544568,30244,102,207,4,1.932367149758454,0.9568029296846047,59|4088|4883|6497,ACTA2|SMAD3|NPR3|SKI,-1.0646666499052708,0,132.0,0.0,0.0,-5.6313861238913505,16.23403113258186,
1,-2.269781044227704,GO:1905477,M1,1,0,GO Biological Processes,19,positive regulation of protein localization to membrane,19_GO:0051179 localization,-2.269781044227704,5.729658046793596,3.9720355407544568,30244,102,207,4,1.932367149758454,0.9568029296846047,2534|4035|5581|89780,FYN|LRP1|PRKCE|WNT3A,-1.0646666499052708,0,184.0,0.0,0.0,-4.104596953728988,11.414553140096618,
1,-2.269781044227704,GO:1990830,M1,1,0,GO Biological Processes,19,cellular response to leukemia inhibitory factor,19_GO:0050896 response to stimulus,-2.269781044227704,5.729658046793596,3.9720355407544568,30244,102,207,4,1.932367149758454,0.9568029296846047,1488|22808|23411|26577,CTBP2|MRAS|SIRT1|PCOLCE2,-1.0646666499052708,0,200.0,0.0,0.0,-3.6985506940451995,25.783461210571183,
1,-2.269781044227704,hsa04972,M1,1,0,KEGG Pathway,24,Pancreatic secretion,,-2.269781044227704,5.729658046793596,3.9720355407544568,30244,102,207,4,1.932367149758454,0.9568029296846047,490|6558|9635|23236,ATP2B1|SLC12A2|CLCA2|PLCB1,-1.0646666499052708,0,251.0,0.0,0.0,-2.4121500362997415,6.2841410835800735,
1,-2.269008219457141,GO:0046649,M1,1,0,GO Biological Processes,19,lymphocyte activation,19_GO:0002376 immune system process,-2.269008219457141,2.7918397489153515,3.2536261617559012,30244,471,207,9,4.3478260869565215,1.4174192664400747,596|2534|4088|4292|5530|7040|8503|57580|89780,BCL2|FYN|SMAD3|MLH1|PPP3CA|TGFB1|PIK3R3|PREX1|WNT3A,-1.0641280092772938,0,111.0,0.0,0.0,-6.252299148125325,19.923583662714098,
1,-2.2630002831382763,GDP00527,M1,1,0,GeDiPNet,37,Arnold-Chiari malformation,,-2.2630002831382763,8.429208472686733,4.451102608799381,30244,52,207,3,1.4492753623188406,0.830654061469657,2260|5728|6497,FGFR1|PTEN|SKI,-1.0595225321381316,0,183.0,0.0,0.0,-4.126942672579192,17.709852144634752,
1,-2.2630002831382763,GO:0006110,M1,1,0,GO Biological Processes,19,regulation of glycolytic process,19_GO:0008152 metabolic process,-2.2630002831382763,8.429208472686733,4.451102608799381,30244,52,207,3,1.4492753623188406,0.830654061469657,3643|5571|51422,INSR|PRKAG1|PRKAG2,-1.0595225321381316,0,48.0,0.0,0.0,-9.621736450659842,18.263285024154587,
1,-2.2630002831382763,GO:0010543,M1,1,0,GO Biological Processes,19,regulation of platelet activation,19_GO:0032501 multicellular organismal process,-2.2630002831382763,8.429208472686733,4.451102608799381,30244,52,207,3,1.4492753623188406,0.830654061469657,348|4846|5156,APOE|NOS3|PDGFRA,-1.0595225321381316,0,36.0,0.0,0.0,-10.941223605504739,23.069412662090006,
1,-2.2630002831382763,GO:0034332,M1,1,0,GO Biological Processes,19,adherens junction organization,19_GO:0009987 cellular process,-2.2630002831382763,8.429208472686733,4.451102608799381,30244,52,207,3,1.4492753623188406,0.830654061469657,1445|10266|10979,CSK|RAMP2|FERMT2,-1.0595225321381316,0,59.0,0.0,0.0,-8.826643579311883,32.46806226516371,
1,-2.2630002831382763,GO:0060324,M1,1,0,GO Biological Processes,19,face development,19_GO:0032502 developmental process,-2.2630002831382763,8.429208472686733,4.451102608799381,30244,52,207,3,1.4492753623188406,0.830654061469657,5156|6237|6497,PDGFRA|RRAS|SKI,-1.0595225321381316,0,213.0,0.0,0.0,-3.4048369011874526,14.139317438055166,
1,-2.2630002831382763,R-HSA-383280,M1,1,0,Reactome Gene Sets,6,Nuclear Receptor transcription pathway,,-2.2630002831382763,8.429208472686733,4.451102608799381,30244,52,207,3,1.4492753623188406,0.830654061469657,2099|5241|9612,ESR1|PGR|NCOR2,-1.0595225321381316,0,112.0,0.0,0.0,-6.241824775140462,31.308488612836438,
1,-2.2548689296041857,GO:0090132,M1,1,0,GO Biological Processes,19,epithelium migration,19_GO:0032501 multicellular organismal process,-2.2548689296041857,5.674030298766474,3.9445788098016643,30244,103,207,4,1.932367149758454,0.9568029296846047,4846|5586|8503|8660,NOS3|PKN2|PIK3R3|IRS2,-1.0523236416179804,0,228.0,0.0,0.0,-3.027115959567633,10.957971014492752,
1,-2.2548689296041857,GO:1990823,M1,1,0,GO Biological Processes,19,response to leukemia inhibitory factor,19_GO:0050896 response to stimulus,-2.2548689296041857,5.674030298766474,3.9445788098016643,30244,103,207,4,1.932367149758454,0.9568029296846047,1488|22808|23411|26577,CTBP2|MRAS|SIRT1|PCOLCE2,-1.0523236416179804,0,200.0,0.0,0.0,-3.6985506940451995,25.783461210571183,
1,-2.2548689296041857,R-HSA-975138,M1,1,0,Reactome Gene Sets,6,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,,-2.2548689296041857,5.674030298766474,3.9445788098016643,30244,103,207,4,1.932367149758454,0.9568029296846047,4205|4792|5970|8945,MEF2A|NFKBIA|RELA|BTRC,-1.0523236416179804,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.2548689296041857,WP75,M1,1,0,WikiPathways,27,Toll-like receptor signaling pathway,,-2.2548689296041857,5.674030298766474,3.9445788098016643,30244,103,207,4,1.932367149758454,0.9568029296846047,3663|4792|5970|8503,IRF5|NFKBIA|RELA|PIK3R3,-1.0523236416179804,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.2461472695918925,GDP03519,M1,1,0,GeDiPNet,37,Hypotonia,,-2.2461472695918925,4.427463036158688,3.6648177754983196,30244,165,207,5,2.4154589371980677,1.0671001199071612,51|2260|6833|6857|81570,ACOX1|FGFR1|ABCC8|SYT1|CLPB,-1.0438347848714618,0,247.0,0.0,0.0,-2.5713728714432955,6.9574419139636525,
1,-2.2414902442744604,GO:0051656,M1,1,0,GO Biological Processes,19,establishment of organelle localization,19_GO:0051179 localization,-2.2414902442744604,2.9893868070227456,3.28687321206458,30244,391,207,8,3.864734299516908,1.3397260855411317,1785|2669|2697|4292|4643|7514|22906|84871,DNM2|GEM|GJA1|MLH1|MYO1E|XPO1|TRAK1|AGBL4,-1.0419495412776847,0,205.0,0.0,0.0,-3.543810497346006,8.594487070190395,
1,-2.240124973542651,GDP04841,M1,1,0,GeDiPNet,37,Multiple myeloma,,-2.240124973542651,5.619472315124488,3.917479608554772,30244,104,207,4,1.932367149758454,0.9568029296846047,595|596|1031|57580,CCND1|BCL2|CDKN2C|PREX1,-1.0419495412776847,0,110.0,0.0,0.0,-6.261912913299348,30.438808373590984,
1,-2.240124973542651,GO:0071322,M1,1,0,GO Biological Processes,19,cellular response to carbohydrate stimulus,19_GO:0050896 response to stimulus,-2.240124973542651,5.619472315124488,3.917479608554772,30244,104,207,4,1.932367149758454,0.9568029296846047,5530|8660|23236|50507,PPP3CA|IRS2|PLCB1|NOX4,-1.0419495412776847,0,15.0,0.0,0.0,-14.279605332595441,14.082533030673417,
1,-2.240124973542651,GO:0110020,M1,1,0,GO Biological Processes,19,regulation of actomyosin structure organization,19_GO:0050789 regulation of biological process,-2.240124973542651,5.619472315124488,3.917479608554772,30244,104,207,4,1.932367149758454,0.9568029296846047,4088|5217|10174|10979,SMAD3|PFN2|SORBS3|FERMT2,-1.0419495412776847,0,163.0,0.0,0.0,-4.778635673058515,11.238944630248977,
1,-2.240124973542651,R-HSA-975155,M1,1,0,Reactome Gene Sets,6,MyD88 dependent cascade initiated on endosome,,-2.240124973542651,5.619472315124488,3.917479608554772,30244,104,207,4,1.932367149758454,0.9568029296846047,4205|4792|5970|8945,MEF2A|NFKBIA|RELA|BTRC,-1.0419495412776847,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.240124973542651,hsa04064,M1,1,0,KEGG Pathway,24,NF-kappa B signaling pathway,,-2.240124973542651,5.619472315124488,3.917479608554772,30244,104,207,4,1.932367149758454,0.9568029296846047,596|4792|5970|7329,BCL2|NFKBIA|RELA|UBE2I,-1.0419495412776847,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.240124973542651,hsa04620,M1,1,0,KEGG Pathway,24,Toll-like receptor signaling pathway,,-2.240124973542651,5.619472315124488,3.917479608554772,30244,104,207,4,1.932367149758454,0.9568029296846047,3663|4792|5970|8503,IRF5|NFKBIA|RELA|PIK3R3,-1.0419495412776847,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.239862310866785,GDP05059,M1,1,0,GeDiPNet,37,Nervous System Disorder,,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,154|842|4773,ADRB2|CASP9|NFATC2,-1.0419495412776847,0,233.0,0.0,0.0,-2.8683997954639504,13.697463768115941,
1,-2.239862310866785,GO:0001541,M1,1,0,GO Biological Processes,19,ovarian follicle development,19_GO:0022414 reproductive process,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,596|658|2099,BCL2|BMPR1B|ESR1,-1.0419495412776847,0,173.0,0.0,0.0,-4.275256270373534,12.381888151969214,
1,-2.239862310866785,GO:0001706,M1,1,0,GO Biological Processes,19,endoderm formation,19_GO:0032502 developmental process,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,1843|1844|2335,DUSP1|DUSP2|FN1,-1.0419495412776847,0,144.0,0.0,0.0,-5.236368406552876,8.270166803390756,
1,-2.239862310866785,GO:0002715,M1,1,0,GO Biological Processes,19,regulation of natural killer cell mediated immunity,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,164|1398|7040,AP1G1|CRK|TGFB1,-1.0419495412776847,0,253.0,0.0,0.0,-2.3355005427268383,8.945282460810411,
1,-2.239862310866785,GO:0009948,M1,1,0,GO Biological Processes,19,anterior/posterior axis specification,19_GO:0032502 developmental process,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,6497|8861|10818,SKI|LDB1|FRS2,-1.0419495412776847,0,179.0,0.0,0.0,-4.197905200471769,20.872325741890958,
1,-2.239862310866785,GO:0016925,M1,1,0,GO Biological Processes,19,protein sumoylation,19_GO:0008152 metabolic process,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,7329|8554|59343,UBE2I|PIAS1|SENP2,-1.0419495412776847,0,172.0,0.0,0.0,-4.300402476821226,39.847167325428195,
1,-2.239862310866785,GO:0051155,M1,1,0,GO Biological Processes,19,positive regulation of striated muscle cell differentiation,19_GO:0032502 developmental process,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,596|7040|89780,BCL2|TGFB1|WNT3A,-1.0419495412776847,0,111.0,0.0,0.0,-6.252299148125325,19.923583662714098,
1,-2.239862310866785,GO:2000648,M1,1,0,GO Biological Processes,19,positive regulation of stem cell proliferation,19_GO:0048518 positive regulation of biological process,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,898|2697|10979,CCNE1|GJA1|FERMT2,-1.0419495412776847,0,249.0,0.0,0.0,-2.445957213341079,8.270166803390756,
1,-2.239862310866785,GO:2001238,M1,1,0,GO Biological Processes,19,positive regulation of extrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,658|857|5728,BMPR1B|CAV1|PTEN,-1.0419495412776847,0,168.0,0.0,0.0,-4.549765358647946,29.221256038647343,
1,-2.239862310866785,M88,M1,1,0,Canonical Pathways,11,PID CD8 TCR PATHWAY,,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,1445|2534|5581,CSK|FYN|PRKCE,-1.0419495412776847,0,184.0,0.0,0.0,-4.104596953728988,11.414553140096618,
1,-2.239862310866785,WP2864,M1,1,0,WikiPathways,27,Apoptosis-related network due to altered Notch3 in ovarian cancer,,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,348|1026|5747,APOE|CDKN1A|PTK2,-1.0419495412776847,0,78.0,0.0,0.0,-7.393624089925775,15.379608441393337,
1,-2.239862310866785,WP3286,M1,1,0,WikiPathways,27,Copper homeostasis,,-2.239862310866785,8.270166803390756,4.397571315353217,30244,53,207,3,1.4492753623188406,0.830654061469657,595|2309|5728,CCND1|FOXO3|PTEN,-1.0419495412776847,0,85.0,0.0,0.0,-6.930308330323703,20.872325741890958,
1,-2.235231659715337,GO:0072330,M1,1,0,GO Biological Processes,19,monocarboxylic acid biosynthetic process,19_GO:0008152 metabolic process,-2.235231659715337,4.400791572085443,3.6473623635718324,30244,166,207,5,2.4154589371980677,1.0671001199071612,1544|1593|5571|51422|114881,CYP1A2|CYP27A1|PRKAG1|PRKAG2|OSBPL7,-1.0375492239857351,0,97.0,0.0,0.0,-6.6472928623264425,17.532753623188405,
1,-2.234176113854492,GO:0051276,M1,1,0,GO Biological Processes,19,chromosome organization,19_GO:0009987 cellular process,-2.234176113854492,2.756722267796919,3.210436559133906,30244,477,207,9,4.3478260869565215,1.4174192664400747,898|2547|2669|3159|4292|6934|8861|54617|84444,CCNE1|XRCC6|GEM|HMGA1|MLH1|TCF7L2|LDB1|INO80|DOT1L,-1.0367238898885118,0,256.0,1.0,1.0,-2.234176113854492,2.756722267796919,
1,-2.2297968137343656,GO:0042110,M1,1,0,GO Biological Processes,19,T cell activation,19_GO:0002376 immune system process,-2.2297968137343656,3.278025517155952,3.3576648434733816,30244,312,207,7,3.3816425120772946,1.256343796466174,596|2534|4088|5530|7040|8503|57580,BCL2|FYN|SMAD3|PPP3CA|TGFB1|PIK3R3|PREX1,-1.032574679565504,0,111.0,0.0,0.0,-6.252299148125325,19.923583662714098,
1,-2.2255458985334218,GDP01661,M1,1,0,GeDiPNet,37,Congenital heart defects,,-2.2255458985334218,5.565953531170922,3.890729588382614,30244,105,207,4,1.932367149758454,0.9568029296846047,3767|4624|6833|8289,KCNJ11|MYH6|ABCC8|ARID1A,-1.029930988706601,0,96.0,0.0,0.0,-6.677515087191483,109.57971014492753,
1,-2.2255458985334218,GO:0021549,M1,1,0,GO Biological Processes,19,cerebellum development,19_GO:0032502 developmental process,-2.2255458985334218,5.565953531170922,3.890729588382614,30244,105,207,4,1.932367149758454,0.9568029296846047,1152|1398|8861|9612,CKB|CRK|LDB1|NCOR2,-1.029930988706601,0,232.0,0.0,0.0,-2.9229476561991183,6.3524469649233355,
1,-2.2255458985334218,GO:0071772,M1,1,0,GO Biological Processes,19,response to BMP,19_GO:0050896 response to stimulus,-2.2255458985334218,5.565953531170922,3.890729588382614,30244,105,207,4,1.932367149758454,0.9568029296846047,658|1655|7040|7049,BMPR1B|DDX5|TGFB1|TGFBR3,-1.029930988706601,0,14.0,0.0,0.0,-14.482520395382611,24.351046698872786,
1,-2.2255458985334218,GO:0071773,M1,1,0,GO Biological Processes,19,cellular response to BMP stimulus,19_GO:0050896 response to stimulus,-2.2255458985334218,5.565953531170922,3.890729588382614,30244,105,207,4,1.932367149758454,0.9568029296846047,658|1655|7040|7049,BMPR1B|DDX5|TGFB1|TGFBR3,-1.029930988706601,0,14.0,0.0,0.0,-14.482520395382611,24.351046698872786,
1,-2.2255458985334218,M164,M1,1,0,Canonical Pathways,11,PID ERBB1 DOWNSTREAM PATHWAY,,-2.2255458985334218,5.565953531170922,3.890729588382614,30244,105,207,4,1.932367149758454,0.9568029296846047,1843|5868|8503|79109,DUSP1|RAB5A|PIK3R3|MAPKAP1,-1.029930988706601,0,257.0,1.0,1.0,-2.2255458985334218,5.565953531170922,
1,-2.2255458985334218,R-HSA-168164,M1,1,0,Reactome Gene Sets,6,Toll Like Receptor 3 (TLR3) Cascade,,-2.2255458985334218,5.565953531170922,3.890729588382614,30244,105,207,4,1.932367149758454,0.9568029296846047,4205|4792|5970|8945,MEF2A|NFKBIA|RELA|BTRC,-1.029930988706601,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.2255458985334218,R-HSA-168181,M1,1,0,Reactome Gene Sets,6,Toll Like Receptor 7/8 (TLR7/8) Cascade,,-2.2255458985334218,5.565953531170922,3.890729588382614,30244,105,207,4,1.932367149758454,0.9568029296846047,4205|4792|5970|8945,MEF2A|NFKBIA|RELA|BTRC,-1.029930988706601,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.2243964004452965,GO:0003205,M1,1,0,GO Biological Processes,19,cardiac chamber development,19_GO:0032502 developmental process,-2.2243964004452965,4.374439526743615,3.6300445703651403,30244,167,207,5,2.4154589371980677,1.0671001199071612,4624|4846|7040|7049|10818,MYH6|NOS3|TGFB1|TGFBR3|FRS2,-1.0292396072030472,0,14.0,0.0,0.0,-14.482520395382611,24.351046698872786,
1,-2.2243964004452965,GO:0046661,M1,1,0,GO Biological Processes,19,male sex differentiation,19_GO:0022414 reproductive process,-2.2243964004452965,4.374439526743615,3.6300445703651403,30244,167,207,5,2.4154589371980677,1.0671001199071612,595|596|2099|3643|5156,CCND1|BCL2|ESR1|INSR|PDGFRA,-1.0292396072030472,0,173.0,0.0,0.0,-4.275256270373534,12.381888151969214,
1,-2.2172058836031057,GO:0019935,M1,1,0,GO Biological Processes,19,cyclic-nucleotide-mediated signaling,19_GO:0050896 response to stimulus,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,348|358|4881,APOE|AQP1|NPR1,-1.0241046557745015,0,224.0,0.0,0.0,-3.086832740278213,16.23403113258186,
1,-2.2172058836031057,GO:0043124,M1,1,0,GO Biological Processes,19,negative regulation of I-kappaB kinase/NF-kappaB signaling,19_GO:0048519 negative regulation of biological process,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,2099|23411|64116,ESR1|SIRT1|SLC39A8,-1.0241046557745015,0,211.0,0.0,0.0,-3.4140683558498295,9.325932778291705,
1,-2.2172058836031057,GO:0071320,M1,1,0,GO Biological Processes,19,cellular response to cAMP,19_GO:0050896 response to stimulus,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,358|1373|6546,AQP1|CPS1|SLC8A1,-1.0241046557745015,0,182.0,0.0,0.0,-4.137519931549101,18.263285024154587,
1,-2.2172058836031057,GO:0071385,M1,1,0,GO Biological Processes,19,cellular response to glucocorticoid stimulus,19_GO:0050896 response to stimulus,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,358|490|842,AQP1|ATP2B1|CASP9,-1.0241046557745015,0,41.0,0.0,0.0,-10.356900351175025,10.193461408830467,
1,-2.2172058836031057,M278,M1,1,0,Canonical Pathways,11,PID RAC1 PATHWAY,,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,1398|8395|10152,CRK|PIP5K1B|ABI2,-1.0241046557745015,0,253.0,0.0,0.0,-2.3355005427268383,8.945282460810411,
1,-2.2172058836031057,R-HSA-8848021,M1,1,0,Reactome Gene Sets,6,Signaling by PTK6,,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,595|898|1398,CCND1|CCNE1|CRK,-1.0241046557745015,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-2.2172058836031057,R-HSA-9006927,M1,1,0,Reactome Gene Sets,6,Signaling by Non-Receptor Tyrosine Kinases,,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,595|898|1398,CCND1|CCNE1|CRK,-1.0241046557745015,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-2.2172058836031057,WP395,M1,1,0,WikiPathways,27,IL-4 signaling pathway,,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,4792|5970|8660,NFKBIA|RELA|IRS2,-1.0241046557745015,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.2172058836031057,WP5097,M1,1,0,WikiPathways,27,CCL18 signaling pathway,,-2.2172058836031057,8.11701556629093,4.34542810872846,30244,54,207,3,1.4492753623188406,0.830654061469657,59|2335|5728,ACTA2|FN1|PTEN,-1.0241046557745015,0,223.0,0.0,0.0,-3.11338421471514,9.740418679549114,
1,-2.215099045333931,GDP07299,M1,1,0,GeDiPNet,37,Ventricular septal defect,,-2.215099045333931,3.2571463737345763,3.3376478986978717,30244,314,207,7,3.3816425120772946,1.256343796466174,2260|2697|4053|7525|8289|79068|150094,FGFR1|GJA1|LTBP2|YES1|ARID1A|FTO|SIK1,-1.0226808495966861,0,258.0,1.0,1.0,-2.215099045333931,5.171903723654396,
1,-2.215099045333931,GO:0006914,M1,1,0,GO Biological Processes,19,autophagy,19_GO:0008152 metabolic process,-2.215099045333931,3.2571463737345763,3.3376478986978717,30244,314,207,7,3.3816425120772946,1.256343796466174,987|5287|7040|7369|11267|23376|94241,LRBA|PIK3C2B|TGFB1|UMOD|SNF8|UFL1|TP53INP1,-1.0226808495966861,0,246.0,0.0,0.0,-2.6129239601545216,4.449937467814316,
1,-2.215099045333931,GO:0061919,M1,1,0,GO Biological Processes,19,process utilizing autophagic mechanism,19_GO:0009987 cellular process,-2.215099045333931,3.2571463737345763,3.3376478986978717,30244,314,207,7,3.3816425120772946,1.256343796466174,987|5287|7040|7369|11267|23376|94241,LRBA|PIK3C2B|TGFB1|UMOD|SNF8|UFL1|TP53INP1,-1.0226808495966861,0,246.0,0.0,0.0,-2.6129239601545216,4.449937467814316,
1,-2.2136405150840273,GDP04176,M1,1,0,GeDiPNet,37,Liver neoplasms,,-2.2136405150840273,4.348401196227283,3.612862400845262,30244,168,207,5,2.4154589371980677,1.0671001199071612,595|2099|4292|5581|5970,CCND1|ESR1|MLH1|PRKCE|RELA,-1.0219042788931967,0,65.0,0.0,0.0,-8.365284116255177,11.846455150802976,
1,-2.2136405150840273,GO:0007034,M1,1,0,GO Biological Processes,19,vacuolar transport,19_GO:0051179 localization,-2.2136405150840273,4.348401196227283,3.612862400845262,30244,168,207,5,2.4154589371980677,1.0671001199071612,154|164|4035|11267|22906,ADRB2|AP1G1|LRP1|SNF8|TRAK1,-1.0219042788931967,0,259.0,1.0,1.0,-2.2136405150840273,4.348401196227283,
1,-2.2136405150840273,R-HSA-168898,M1,1,0,Reactome Gene Sets,6,Toll-like Receptor Cascades,,-2.2136405150840273,4.348401196227283,3.612862400845262,30244,168,207,5,2.4154589371980677,1.0671001199071612,1785|4205|4792|5970|8945,DNM2|MEF2A|NFKBIA|RELA|BTRC,-1.0219042788931967,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
1,-2.2111285215604224,GO:0000077,M1,1,0,GO Biological Processes,19,DNA damage checkpoint signaling,19_GO:0048519 negative regulation of biological process,-2.2111285215604224,5.5134445355938375,3.864320674338186,30244,106,207,4,1.932367149758454,0.9568029296846047,595|1026|23376|84444,CCND1|CDKN1A|UFL1|DOT1L,-1.0200731757341521,0,67.0,0.0,0.0,-8.231054016097143,58.44251207729468,
1,-2.2111285215604224,GO:0032784,M1,1,0,GO Biological Processes,19,regulation of DNA-templated transcription elongation,19_GO:0008152 metabolic process,-2.2111285215604224,5.5134445355938375,3.864320674338186,30244,106,207,4,1.932367149758454,0.9568029296846047,905|8178|8861|10614,CCNT2|ELL|LDB1|HEXIM1,-1.0200731757341521,0,118.0,0.0,0.0,-6.10423468350762,5.5134445355938375,
1,-2.2111285215604224,GO:0035265,M1,1,0,GO Biological Processes,19,organ growth,19_GO:0040007 growth,-2.2111285215604224,5.5134445355938375,3.864320674338186,30244,106,207,4,1.932367149758454,0.9568029296846047,596|2099|6497|7049,BCL2|ESR1|SKI|TGFBR3,-1.0200731757341521,0,173.0,0.0,0.0,-4.275256270373534,12.381888151969214,
1,-2.202963044552713,hsa04530,M1,1,0,KEGG Pathway,24,Tight junction,,-2.202963044552713,4.322671011634222,3.5958139008549357,30244,169,207,5,2.4154589371980677,1.0671001199071612,595|5571|5581|23327|51422,CCND1|PRKAG1|PRKCE|NEDD4L|PRKAG2,-1.012134425164327,0,48.0,0.0,0.0,-9.621736450659842,18.263285024154587,
1,-2.1968697506487835,GO:0002221,M1,1,0,GO Biological Processes,19,pattern recognition receptor signaling pathway,19_GO:0044419 biological process involved in interspecies interaction between organisms,-2.1968697506487835,5.461917016569596,3.8382450536831554,30244,107,207,4,1.932367149758454,0.9568029296846047,4792|5581|5970|81570,NFKBIA|PRKCE|RELA|CLPB,-1.0073461415457632,0,52.0,0.0,0.0,-9.095355453812557,39.847167325428195,
